index,Year,Month,State,Species,Location,normalized_food,Illnesses,Hospitalizations,Fatalities,Are_there_Hospitalizations,Are_there_Fatalities,Log_Illnesses,Most_common_Location,Most_common_Species
10033,2002,August,MD,norovirus genogroup i,restaurant - other or unknown type,ground beef hamburger,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,norovirus genogroup i
10034,2002,July,MN,norovirus genogroup i,grocery store; private home/residence,ground beef hamburger,6.0,0.0,0.0,0,0,1.791759469228055,bulk_Location,norovirus genogroup i
10035,2002,August,WI,"escherichia coli, shiga toxin-producing",camp; private home/residence,ground beef hamburger,19.0,11.0,0.0,1,0,2.9444389791664403,bulk_Location,"escherichia coli, shiga toxin-producing"
10036,2002,August,WI,norovirus genogroup i,restaurant - other or unknown type,shell egg scrambled hard,29.0,0.0,0.0,0,0,3.367295829986474,restaurant - other or unknown type,norovirus genogroup i
10037,2001,September,FL,scombroid toxin,restaurant - other or unknown type,fish escolar,4.0,1.0,1.0,1,1,1.3862943611198906,restaurant - other or unknown type,scombroid toxin
10038,2001,January,FL,hepatitis a,restaurant - other or unknown type,ice,40.0,14.0,1.0,1,1,3.6888794541139363,restaurant - other or unknown type,bulk_Species
10039,2002,August,IL,norovirus genogroup i,restaurant - other or unknown type,chicken bbq,13.0,2.0,0.0,1,0,2.5649493574615367,restaurant - other or unknown type,norovirus genogroup i
10041,2002,August,FL,staphylococcus aureus,restaurant - other or unknown type,chicken bbq,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
10042,2002,September,MD,salmonella enterica,restaurant - other or unknown type,seafood pasta,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
10043,2002,August,MD,salmonella enterica,restaurant - other or unknown type,seafood pasta,3.0,1.0,0.0,1,0,1.0986122886681098,restaurant - other or unknown type,salmonella enterica
10044,2002,August,CO,bacillus cereus,restaurant - other or unknown type,refried bean,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bacillus cereus
10045,2002,July,AL,"escherichia coli, shiga toxin-producing",restaurant - other or unknown type,ground beef,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,"escherichia coli, shiga toxin-producing"
10046,2002,July,MA,"escherichia coli, shiga toxin-producing",unknown,ground beef,5.0,3.0,0.0,1,0,1.6094379124341003,unknown,"escherichia coli, shiga toxin-producing"
10047,2002,August,TN,norovirus,grocery store; religious facility,ground beef,26.0,0.0,0.0,0,0,3.258096538021482,bulk_Location,norovirus
10048,2002,August,CT,campylobacter jejuni,other,chicken baked,14.0,1.0,0.0,1,0,2.6390573296152584,other,campylobacter jejuni
10049,2002,July,MD,bacillus cereus,restaurant - other or unknown type,chicken baked,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,bacillus cereus
10050,2002,September,WI,salmonella enterica,other; private home/residence,chicken baked,16.0,0.0,0.0,0,0,2.772588722239781,bulk_Location,salmonella enterica
10051,2002,August,FL,norovirus genogroup i,restaurant - other or unknown type,fish grouper,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,norovirus genogroup i
10052,2002,August,FL,norovirus genogroup i,restaurant - other or unknown type,sandwich hamcheese sandwich roast beef,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,norovirus genogroup i
10053,2002,August,FL,norovirus genogroup i,restaurant - other or unknown type,buffet,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,norovirus genogroup i
10054,2002,August,MN,norovirus genogroup i,camp,gravy beef roast beef squash casserole,12.0,0.0,0.0,0,0,2.4849066497880004,bulk_Location,norovirus genogroup i
10055,2002,September,MD,norovirus genogroup i,caterer (food prepared off-site from where served),gravy beef roast beef squash casserole,26.0,2.0,0.0,1,0,3.258096538021482,caterer (food prepared off-site from where served),norovirus genogroup i
10056,2002,August,MN,norovirus genogroup i,restaurant - other or unknown type,chicken sweet sour fried rice,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - other or unknown type,norovirus genogroup i
10057,2002,September,WI,norovirus genogroup i,restaurant - other or unknown type,chicken sweet sour fried rice,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - other or unknown type,norovirus genogroup i
10058,2001,June,MD,scombroid toxin,restaurant - other or unknown type,chicken sweet sour fried rice,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,scombroid toxin
10059,2002,August,AL,scombroid toxin,restaurant - other or unknown type,chicken fried french fry,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,scombroid toxin
10060,2002,July,AL,scombroid toxin,restaurant - other or unknown type,chicken french fry,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,scombroid toxin
10061,2001,June,MD,scombroid toxin,restaurant - other or unknown type,fried rice mussel steamed,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - other or unknown type,scombroid toxin
10062,2001,June,MD,scombroid toxin,restaurant - other or unknown type,tuna,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,scombroid toxin
10063,2000,December,MD,staphylococcus aureus,restaurant - other or unknown type,fajita chicken,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,staphylococcus aureus
10064,2001,January,MD,staphylococcus aureus,restaurant - other or unknown type,fajita chicken,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,staphylococcus aureus
10065,2001,January,MD,staphylococcus aureus,prison/jail,egg saladegg salad sandwich,43.0,0.0,0.0,0,0,3.7612001156935624,bulk_Location,staphylococcus aureus
10066,2001,January,MD,bacillus cereus,restaurant - other or unknown type,bearnaise sauce crab dish,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,bacillus cereus
10067,2001,January,MD,bacillus cereus,restaurant - other or unknown type,pizza,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,bacillus cereus
10068,2001,January,MD,bacillus cereus,restaurant - other or unknown type,quesadilla chicken,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bacillus cereus
10069,2001,May,MD,norovirus genogroup i,caterer (food prepared off-site from where served),coleslaw salami mixed meat,11.0,0.0,0.0,0,0,2.3978952727983707,caterer (food prepared off-site from where served),norovirus genogroup i
10070,2001,January,MD,norovirus genogroup i,restaurant - other or unknown type,coleslaw salami mixed meat,9.0,0.0,0.0,0,0,2.1972245773362196,restaurant - other or unknown type,norovirus genogroup i
10071,2001,January,MD,salmonella enterica,restaurant - other or unknown type,crab cake,9.0,1.0,0.0,1,0,2.1972245773362196,restaurant - other or unknown type,salmonella enterica
10072,2001,May,MD,"staphylococcus aureus; streptococcus group b, c or g",caterer (food prepared off-site from where served),chicken parmesan cheese,20.0,0.0,0.0,0,0,2.995732273553991,caterer (food prepared off-site from where served),bulk_Species
10073,2001,May,MD,"staphylococcus aureus; streptococcus group b, c or g",restaurant - other or unknown type,chicken parmesan cheese,9.0,0.0,0.0,0,0,2.1972245773362196,restaurant - other or unknown type,bulk_Species
10074,2001,May,MD,"staphylococcus aureus; streptococcus group b, c or g",restaurant - other or unknown type,crab newburgh green salad,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,bulk_Species
10076,2001,June,MD,norovirus,restaurant - other or unknown type,crab newburgh green salad,36.0,0.0,0.0,0,0,3.58351893845611,restaurant - other or unknown type,norovirus
10077,2001,May,MD,salmonella enterica,restaurant - other or unknown type,pie merengue,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,salmonella enterica
10078,2001,June,MD,norovirus genogroup i,restaurant - other or unknown type,chicken fried,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - other or unknown type,norovirus genogroup i
10079,2001,April,MD,salmonella enterica,private home/residence,chicken fried,9.0,1.0,0.0,1,0,2.1972245773362196,private home/residence,salmonella enterica
10080,2001,June,MD,salmonella enterica,restaurant - other or unknown type,chicken,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
10081,2001,June,MD,salmonella enterica,restaurant - other or unknown type,seafood pasta,3.0,1.0,0.0,1,0,1.0986122886681098,restaurant - other or unknown type,salmonella enterica
10082,2001,July,MD,salmonella enterica,restaurant - other or unknown type,seafood pasta,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
10083,2001,June,MD,salmonella enterica,grocery store; restaurant - other or unknown type,deli tray seafood pasta spaghetti,6.0,0.0,0.0,0,0,1.791759469228055,bulk_Location,salmonella enterica
10084,2001,June,MD,salmonella enterica,other; private home/residence,deli tray seafood pasta spaghetti,26.0,3.0,0.0,1,0,3.258096538021482,bulk_Location,salmonella enterica
10085,2001,July,MD,norovirus genogroup i,other,cake,6.0,0.0,0.0,0,0,1.791759469228055,other,norovirus genogroup i
10086,2001,August,MD,scombroid toxin,restaurant - other or unknown type,tuna,2.0,2.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,scombroid toxin
10087,2002,August,AL,salmonella enterica,restaurant - other or unknown type,pasta salad sandwich chicken parmesan,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
10088,2001,February,MD,salmonella enterica,restaurant - other or unknown type,fried rice spring roll,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - other or unknown type,salmonella enterica
10089,2001,February,MD,salmonella enterica,restaurant - other or unknown type,sandwich chicken sandwich eggpoultry,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,salmonella enterica
10090,2001,January,MD,salmonella enterica,restaurant - other or unknown type,sandwich chicken sandwich eggpoultry,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,salmonella enterica
10091,2001,February,MD,norovirus genogroup ii,restaurant - other or unknown type,coleslaw rice,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,norovirus genogroup ii
10092,2001,March,MD,norovirus genogroup ii,restaurant - other or unknown type,coleslaw rice,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,norovirus genogroup ii
10093,2001,March,MD,norovirus genogroup ii,restaurant - other or unknown type,oyster raw,8.0,0.0,0.0,0,0,2.0794415416798357,restaurant - other or unknown type,norovirus genogroup ii
10098,2001,March,MD,norovirus genogroup i,restaurant - other or unknown type,lobster bisque,13.0,1.0,0.0,1,0,2.5649493574615367,restaurant - other or unknown type,norovirus genogroup i
10099,2001,April,MD,campylobacter jejuni,restaurant - other or unknown type,lobster bisque,4.0,1.0,0.0,1,0,1.3862943611198906,restaurant - other or unknown type,campylobacter jejuni
10101,2001,April,MD,campylobacter jejuni,restaurant - other or unknown type,chicken,14.0,1.0,0.0,1,0,2.6390573296152584,restaurant - other or unknown type,campylobacter jejuni
10103,2001,April,MD,norovirus genogroup ii,restaurant - other or unknown type,greek salad,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,norovirus genogroup ii
10104,2001,May,MD,norovirus genogroup ii,restaurant - other or unknown type,chicken,3.0,1.0,0.0,1,0,1.0986122886681098,restaurant - other or unknown type,norovirus genogroup ii
10105,2001,May,MD,norovirus genogroup ii,other,tomato,4.0,1.0,0.0,1,0,1.3862943611198906,other,norovirus genogroup ii
10106,2002,June,MA,salmonella enterica,other; restaurant - other or unknown type,tomato,3.0,1.0,0.0,1,0,1.0986122886681098,bulk_Location,salmonella enterica
10107,2002,July,NC,salmonella enterica,restaurant - other or unknown type,cake tomato,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
10108,2002,July,NC,norovirus genogroup i,caterer (food prepared off-site from where served),cake tomato,11.0,0.0,0.0,0,0,2.3978952727983707,caterer (food prepared off-site from where served),norovirus genogroup i
10109,2002,August,NC,salmonella enterica,restaurant - other or unknown type,cheese pasteurized,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,salmonella enterica
10110,2002,April,GA,hepatitis a,grocery store,cheese pasteurized,3.0,0.0,0.0,0,0,1.0986122886681098,grocery store,bulk_Species
10111,2001,April,NY,norovirus genogroup i,restaurant - other or unknown type,cheese pasteurized,13.0,0.0,0.0,0,0,2.5649493574615367,restaurant - other or unknown type,norovirus genogroup i
10112,2002,August,CA,norovirus genogroup i,restaurant - other or unknown type,sandwich steak,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - other or unknown type,norovirus genogroup i
10113,2002,July,FL,staphylococcus aureus,restaurant - other or unknown type,sandwich steak,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
10114,2002,July,FL,other - chemical/toxin,other,grape tomato guacamole,2.0,0.0,0.0,0,0,0.6931471805599453,other,bulk_Species
10115,2002,August,FL,other - chemical/toxin,restaurant - other or unknown type,salsa,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
10116,2002,August,FL,staphylococcus aureus,restaurant - other or unknown type,chicken sesame,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
10117,2002,August,HI,scombroid toxin,restaurant - other or unknown type,fish ahi,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,scombroid toxin
10118,2002,July,FL,salmonella enterica,restaurant - other or unknown type,potato mashed,5.0,4.0,0.0,1,0,1.6094379124341003,restaurant - other or unknown type,salmonella enterica
10119,2002,June,FL,shigella boydii,restaurant - other or unknown type,crab cake crepe,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
10120,2002,July,FL,shigella boydii,restaurant - other or unknown type,ground beef hamburger,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
10121,2002,September,FL,staphylococcus aureus,restaurant - other or unknown type,barbecue sauce,4.0,4.0,0.0,1,0,1.3862943611198906,restaurant - other or unknown type,staphylococcus aureus
10122,2002,September,FL,staphylococcus aureus,restaurant - other or unknown type,meat sauce,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
10123,2002,August,GA,staphylococcus aureus,school/college/university,meat sauce,49.0,2.0,0.0,1,0,3.8918202981106265,school/college/university,staphylococcus aureus
10124,2002,August,IA,salmonella enterica,restaurant - other or unknown type,mashed potatogravy,47.0,7.0,0.0,1,0,3.8501476017100584,restaurant - other or unknown type,salmonella enterica
10125,2002,June,KS,salmonella enterica,unknown,ice,4.0,0.0,0.0,0,0,1.3862943611198906,unknown,salmonella enterica
10126,2002,August,KS,norovirus,restaurant - other or unknown type,ice,29.0,0.0,0.0,0,0,3.367295829986474,restaurant - other or unknown type,norovirus
10127,2002,July,KS,"escherichia coli, shiga toxin-producing",unknown,mussel baked,2.0,1.0,0.0,1,0,0.6931471805599453,unknown,"escherichia coli, shiga toxin-producing"
10128,2002,September,FL,norovirus genogroup ii,restaurant - other or unknown type,mussel baked,2.0,2.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,norovirus genogroup ii
